BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
20AT;7;locatie, Pleinschool Helder;EINDHOVEN;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;1;1;0;0;0
20AT;7;locatie, Pleinschool Helder;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;0;0;0;0;28;3;0;0;0;0;0;0
20AT;7;locatie, Pleinschool Helder;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;0;1;0;0;1;1
20AT;7;locatie, Pleinschool Helder;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid / Economie en Maatschappij;178;VWO-ATH Prf Nat/Gezond & Ec/Maat;0;0;0;0;0;0;1;0;0;0;0;0
20AT;7;locatie, Pleinschool Helder;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;8;2;3;0;6;2
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;1;0;1;0;0;0;0;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;11;12;10;14;0;0;0;0;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;31;24;44;40;0;0;0;0;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;103;81;80;76;0;0;0;0;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;9;1;2;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;26;23;12;22;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;1;2;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;6;7;6;5;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;2;0;2;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;7;5;8;2;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;0;1;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;2;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;17;Ljvb op VWO;0;0;0;0;12;6;0;0;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;18;18;0;0;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;2;0;0;1;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;75;72;84;80;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;3;0;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;0;0;0;1;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;0;1;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;1;2;0;2;3;5
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;1;1;0;1;1
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;1;1;6;3;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;1;0;1;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;1;1;0;0;0;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;3;2;3;2;5;0
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;2;3;1;0;3
20BC;0;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;46;Lj LWOO vb op Alle Lw;62;50;63;47;0;0;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;23;Ljvb op VMBO-Alle Lw;65;83;128;73;0;0;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Economie en ondernemen;6455;LWOO BB Economie en ondernemen;0;0;0;0;8;3;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Handel en Verkoop;2552;LWOO Basisbg Lw Ec H & V;0;0;0;0;0;0;4;2;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Bouwen, wonen en interieur;6055;LWOO BB Bouwen, wonen en interieur;0;0;0;0;6;1;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;10;0;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;0;0;14;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;4;13;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;8;7;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Economie en ondernemen;6411;VMBO BB Economie en ondernemen;0;0;0;0;8;3;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Handel en Verkoop;2952;VMBO Basisbg Lw Ec H & V;0;0;0;0;0;0;6;5;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Bouwen, wonen en interieur;6011;VMBO BB Bouwen, wonen en interieur;0;0;0;0;3;0;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;5;0;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;0;0;17;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;11;10;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;10;6;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Economie en ondernemen;6465;LWOO KB Economie en ondernemen;0;0;0;0;0;3;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;0;0;2;4;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Produceren, installeren en energie;6165;LWOO KB Produceren, installeren en energie;0;0;0;0;3;0;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Techniek Breed -ISP;3312;LWOO Kaderbg Lw TB-ISP;0;0;0;0;0;0;1;1;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;3;6;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;2;4;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Economie en ondernemen;6421;VMBO KB Economie en ondernemen;0;0;0;0;8;9;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;0;0;13;5;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Bouwen, wonen en interieur;6021;VMBO KB Bouwen, wonen en interieur;0;0;0;0;4;1;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;15;1;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;0;0;20;1;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;10;19;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;12;20;0;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;3;4;8;4;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;9;20;4;14;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;0;0;0;0;0
20BC;1;Oranje Nassau College;ZOETERMEER;Zuid-Holland;VMBO-MBO2 lj 3-6;N;Economie;N.v.t.;4351;Borging exp. VM2 VMBO Basisbg. LW Ec.;0;0;0;0;0;0;0;0;1;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;46;Lj LWOO vb op Alle Lw;0;0;1;0;0;0;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;19;24;16;32;0;0;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;15;16;19;12;0;0;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;33;Ljvb op VMBO-Bbg/Kbg Lw;0;0;1;1;0;0;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;10;0;3;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;4;4;15;10;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;6;4;2;6;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;17;3;10;6;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;3;1;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;5;15;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;11;21;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;1;4;0;0;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;12;21;15;19;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;4;0;0;1;3
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;1;2;1;0;3;7
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;1;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;0;4;0;1;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;7;10;8;8;5;3
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;1;0;0;0;0
20BH;0;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;26;21;18;16;0;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;33;Ljvb op VMBO-Bbg/Kbg Lw;42;19;28;19;0;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2561;LWOO Basisbg Lw Ec CB-ISP;0;0;0;0;0;0;2;5;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Economie en ondernemen;6455;LWOO BB Economie en ondernemen;0;0;0;0;0;2;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;0;0;4;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Horeca, bakkerij en recreatie;6555;LWOO BB Horeca, bakkerij en recreatie;0;0;0;0;4;2;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Mode en Commercie;2553;LWOO Basisbg Lw Ec M & C;0;0;0;0;0;0;0;5;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Intersect. programma;ICT -route;3321;LWOO Basisbg Lw ICT-route;0;0;0;0;0;0;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Elektrotechniek;2513;LWOO Basisbg Lw Tech Elektro;0;0;0;0;0;0;2;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Media, vormgeving en ICT;6355;LWOO BB Media, vormgeving en ICT;0;0;0;0;2;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Metaaltechniek;2512;LWOO Basisbg Lw Tech Metaal;0;0;0;0;0;0;2;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Mobiliteit en transport;6255;LWOO BB Mobiliteit en transport;0;0;0;0;3;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;6;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2514;LWOO Basisbg Lw Tech Vrtgn;0;0;0;0;0;0;4;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2532;LWOO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;7;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;0;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;0;5;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Consumptief Breed -ISP;2961;VMBO Basisbg Lw Ec CB-ISP;0;0;0;0;0;0;0;1;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Economie en ondernemen;6411;VMBO BB Economie en ondernemen;0;0;0;0;2;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Horeca, bakkerij en recreatie;6511;VMBO BB Horeca, bakkerij en recreatie;0;0;0;0;5;2;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Intersect. programma;ICT -route;3421;VMBO Basisbg Lw ICT-route;0;0;0;0;0;0;0;2;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Media, vormgeving en ICT;6311;VMBO BB Media, vormgeving en ICT;0;0;0;0;3;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Metaaltechniek;2912;VMBO Basisbg Lw Tech Metaal;0;0;0;0;0;0;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Mobiliteit en transport;6211;VMBO BB Mobiliteit en transport;0;0;0;0;1;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;1;0;0;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;2914;VMBO Basisbg Lw Tech Vrtgn;0;0;0;0;0;0;1;0;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2932;VMBO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;1;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;0;4;0;0;0;0
20BH;1;IJsselcollege;CAPELLE AAN DEN IJSSEL;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;0;5;0;0;0;0;0;0
